filepath,label
data/raw\mountain\1699.jpg,mountain
data/raw\mountain\7842.jpg,mountain
data/raw\forest\6680.jpg,forest
data/raw\sea\5400.jpg,sea
data/raw\buildings\16567.jpg,buildings
data/raw\street\16936.jpg,street
data/raw\buildings\17156.jpg,buildings
data/raw\forest\627.jpg,forest
data/raw\glacier\18424.jpg,glacier
data/raw\mountain\2863.jpg,mountain
data/raw\glacier\18197.jpg,glacier
data/raw\forest\8255.jpg,forest
data/raw\sea\3046.jpg,sea
data/raw\forest\3957.jpg,forest
data/raw\forest\236.jpg,forest
data/raw\mountain\5357.jpg,mountain
data/raw\glacier\15074.jpg,glacier
data/raw\forest\2924.jpg,forest
data/raw\mountain\3872.jpg,mountain
data/raw\buildings\16873.jpg,buildings
data/raw\mountain\4028.jpg,mountain
data/raw\mountain\3786.jpg,mountain
data/raw\buildings\19302.jpg,buildings
data/raw\buildings\12540.jpg,buildings
data/raw\buildings\13236.jpg,buildings
data/raw\sea\4401.jpg,sea
data/raw\street\16218.jpg,street
data/raw\sea\5931.jpg,sea
data/raw\buildings\12024.jpg,buildings
data/raw\mountain\3742.jpg,mountain
data/raw\forest\3468.jpg,forest
data/raw\glacier\18221.jpg,glacier
data/raw\glacier\19703.jpg,glacier
data/raw\buildings\19056.jpg,buildings
data/raw\sea\1.jpg,sea
data/raw\glacier\13729.jpg,glacier
data/raw\street\9717.jpg,street
data/raw\sea\4934.jpg,sea
data/raw\sea\680.jpg,sea
data/raw\buildings\18342.jpg,buildings
data/raw\sea\6993.jpg,sea
data/raw\sea\5446.jpg,sea
data/raw\forest\352.jpg,forest
data/raw\glacier\14045.jpg,glacier
data/raw\mountain\6602.jpg,mountain
data/raw\buildings\12070.jpg,buildings
data/raw\street\9224.jpg,street
data/raw\sea\7713.jpg,sea
data/raw\glacier\12260.jpg,glacier
data/raw\sea\4433.jpg,sea
data/raw\sea\3691.jpg,sea
data/raw\buildings\13409.jpg,buildings
data/raw\mountain\245.jpg,mountain
data/raw\glacier\12044.jpg,glacier
data/raw\forest\7532.jpg,forest
data/raw\buildings\12168.jpg,buildings
data/raw\street\5908.jpg,street
data/raw\glacier\16992.jpg,glacier
data/raw\glacier\13773.jpg,glacier
data/raw\glacier\13056.jpg,glacier
data/raw\buildings\11827.jpg,buildings
data/raw\sea\5916.jpg,sea
data/raw\sea\2484.jpg,sea
data/raw\street\7428.jpg,street
data/raw\glacier\15234.jpg,glacier
data/raw\sea\2839.jpg,sea
data/raw\forest\1670.jpg,forest
data/raw\mountain\5611.jpg,mountain
data/raw\buildings\11945.jpg,buildings
data/raw\forest\5352.jpg,forest
data/raw\forest\1855.jpg,forest
data/raw\buildings\19407.jpg,buildings
data/raw\street\7343.jpg,street
data/raw\buildings\14984.jpg,buildings
data/raw\buildings\13822.jpg,buildings
data/raw\buildings\15052.jpg,buildings
data/raw\mountain\5928.jpg,mountain
data/raw\street\16076.jpg,street
data/raw\street\16903.jpg,street
data/raw\forest\8889.jpg,forest
data/raw\street\5635.jpg,street
data/raw\mountain\5869.jpg,mountain
data/raw\mountain\5168.jpg,mountain
data/raw\street\6095.jpg,street
data/raw\forest\4679.jpg,forest
data/raw\mountain\4208.jpg,mountain
data/raw\mountain\7169.jpg,mountain
data/raw\forest\1532.jpg,forest
data/raw\sea\5381.jpg,sea
data/raw\buildings\19104.jpg,buildings
data/raw\street\10236.jpg,street
data/raw\sea\4824.jpg,sea
data/raw\forest\4348.jpg,forest
data/raw\buildings\11795.jpg,buildings
data/raw\street\15574.jpg,street
data/raw\buildings\13478.jpg,buildings
data/raw\street\16906.jpg,street
data/raw\sea\6911.jpg,sea
data/raw\street\7599.jpg,street
data/raw\glacier\19921.jpg,glacier
data/raw\forest\8595.jpg,forest
data/raw\sea\1707.jpg,sea
data/raw\mountain\153.jpg,mountain
data/raw\street\15856.jpg,street
data/raw\forest\8805.jpg,forest
data/raw\sea\431.jpg,sea
data/raw\buildings\15331.jpg,buildings
data/raw\glacier\13800.jpg,glacier
data/raw\sea\5154.jpg,sea
data/raw\glacier\16926.jpg,glacier
data/raw\mountain\5811.jpg,mountain
data/raw\buildings\15742.jpg,buildings
data/raw\sea\1157.jpg,sea
data/raw\mountain\2687.jpg,mountain
data/raw\glacier\17527.jpg,glacier
data/raw\glacier\19825.jpg,glacier
data/raw\mountain\3620.jpg,mountain
data/raw\forest\474.jpg,forest
data/raw\sea\7004.jpg,sea
data/raw\buildings\16272.jpg,buildings
data/raw\forest\6514.jpg,forest
data/raw\buildings\15048.jpg,buildings
data/raw\mountain\415.jpg,mountain
data/raw\street\16631.jpg,street
data/raw\buildings\13812.jpg,buildings
data/raw\street\10215.jpg,street
data/raw\forest\4568.jpg,forest
data/raw\forest\5674.jpg,forest
data/raw\glacier\12955.jpg,glacier
data/raw\street\14332.jpg,street
data/raw\glacier\12120.jpg,glacier
data/raw\forest\7045.jpg,forest
data/raw\forest\7936.jpg,forest
data/raw\buildings\14896.jpg,buildings
data/raw\sea\4225.jpg,sea
data/raw\glacier\18014.jpg,glacier
data/raw\buildings\13770.jpg,buildings
data/raw\glacier\19798.jpg,glacier
data/raw\forest\7963.jpg,forest
data/raw\street\16682.jpg,street
data/raw\sea\6620.jpg,sea
data/raw\sea\7369.jpg,sea
data/raw\street\16821.jpg,street
data/raw\street\9760.jpg,street
data/raw\forest\295.jpg,forest
data/raw\glacier\17734.jpg,glacier
data/raw\sea\7176.jpg,sea
data/raw\glacier\13422.jpg,glacier
data/raw\mountain\2492.jpg,mountain
data/raw\buildings\18344.jpg,buildings
data/raw\street\10691.jpg,street
data/raw\mountain\5035.jpg,mountain
data/raw\sea\7609.jpg,sea
data/raw\sea\4794.jpg,sea
data/raw\buildings\11378.jpg,buildings
data/raw\buildings\11990.jpg,buildings
data/raw\glacier\11824.jpg,glacier
data/raw\glacier\16254.jpg,glacier
data/raw\glacier\18584.jpg,glacier
data/raw\buildings\16807.jpg,buildings
data/raw\buildings\15098.jpg,buildings
data/raw\glacier\15285.jpg,glacier
data/raw\sea\2137.jpg,sea
data/raw\mountain\258.jpg,mountain
data/raw\mountain\6987.jpg,mountain
data/raw\buildings\12382.jpg,buildings
data/raw\forest\4146.jpg,forest
data/raw\mountain\71.jpg,mountain
data/raw\sea\5490.jpg,sea
data/raw\glacier\11986.jpg,glacier
data/raw\sea\5777.jpg,sea
data/raw\street\7888.jpg,street
data/raw\glacier\19958.jpg,glacier
data/raw\sea\1022.jpg,sea
data/raw\street\6849.jpg,street
data/raw\sea\8687.jpg,sea
data/raw\buildings\12295.jpg,buildings
data/raw\street\5461.jpg,street
data/raw\mountain\280.jpg,mountain
data/raw\forest\4709.jpg,forest
data/raw\sea\8348.jpg,sea
data/raw\glacier\17194.jpg,glacier
data/raw\forest\3469.jpg,forest
data/raw\street\5672.jpg,street
data/raw\street\17139.jpg,street
data/raw\buildings\19638.jpg,buildings
data/raw\mountain\7849.jpg,mountain
data/raw\street\15182.jpg,street
data/raw\glacier\18829.jpg,glacier
data/raw\buildings\11345.jpg,buildings
data/raw\glacier\18361.jpg,glacier
data/raw\sea\1913.jpg,sea
data/raw\glacier\19844.jpg,glacier
data/raw\mountain\6698.jpg,mountain
data/raw\glacier\12401.jpg,glacier
data/raw\mountain\4579.jpg,mountain
data/raw\glacier\14333.jpg,glacier
data/raw\buildings\15962.jpg,buildings
data/raw\street\8165.jpg,street
data/raw\mountain\3337.jpg,mountain
data/raw\mountain\4234.jpg,mountain
data/raw\street\16367.jpg,street
data/raw\glacier\14146.jpg,glacier
data/raw\sea\1342.jpg,sea
data/raw\buildings\19364.jpg,buildings
data/raw\glacier\16285.jpg,glacier
data/raw\glacier\18420.jpg,glacier
data/raw\sea\2759.jpg,sea
data/raw\sea\3311.jpg,sea
data/raw\buildings\17520.jpg,buildings
data/raw\glacier\12328.jpg,glacier
data/raw\glacier\16879.jpg,glacier
data/raw\forest\2581.jpg,forest
data/raw\mountain\2531.jpg,mountain
data/raw\street\9687.jpg,street
data/raw\sea\1635.jpg,sea
data/raw\sea\5318.jpg,sea
data/raw\buildings\13188.jpg,buildings
data/raw\glacier\17562.jpg,glacier
data/raw\sea\5597.jpg,sea
data/raw\mountain\7332.jpg,mountain
data/raw\sea\2062.jpg,sea
data/raw\buildings\13888.jpg,buildings
data/raw\forest\7175.jpg,forest
data/raw\sea\3984.jpg,sea
data/raw\buildings\18991.jpg,buildings
data/raw\mountain\1658.jpg,mountain
data/raw\mountain\7565.jpg,mountain
data/raw\street\9891.jpg,street
data/raw\glacier\15256.jpg,glacier
data/raw\sea\2869.jpg,sea
data/raw\buildings\17264.jpg,buildings
data/raw\street\8152.jpg,street
data/raw\sea\4452.jpg,sea
data/raw\street\9652.jpg,street
data/raw\mountain\5012.jpg,mountain
data/raw\buildings\19800.jpg,buildings
data/raw\forest\6252.jpg,forest
data/raw\buildings\15324.jpg,buildings
data/raw\buildings\14721.jpg,buildings
data/raw\sea\6758.jpg,sea
data/raw\buildings\11855.jpg,buildings
data/raw\street\8751.jpg,street
data/raw\forest\6106.jpg,forest
data/raw\mountain\1600.jpg,mountain
data/raw\glacier\16707.jpg,glacier
data/raw\glacier\16583.jpg,glacier
data/raw\glacier\19534.jpg,glacier
data/raw\mountain\2635.jpg,mountain
data/raw\glacier\15209.jpg,glacier
data/raw\street\7456.jpg,street
data/raw\forest\5074.jpg,forest
data/raw\glacier\12463.jpg,glacier
data/raw\sea\3185.jpg,sea
data/raw\mountain\3047.jpg,mountain
data/raw\street\6469.jpg,street
data/raw\glacier\17432.jpg,glacier
data/raw\forest\1705.jpg,forest
data/raw\glacier\15082.jpg,glacier
data/raw\mountain\6790.jpg,mountain
data/raw\buildings\11499.jpg,buildings
data/raw\buildings\13213.jpg,buildings
data/raw\mountain\5044.jpg,mountain
data/raw\buildings\11418.jpg,buildings
data/raw\street\8533.jpg,street
data/raw\sea\4202.jpg,sea
data/raw\street\6011.jpg,street
data/raw\glacier\15192.jpg,glacier
data/raw\sea\2456.jpg,sea
data/raw\sea\3103.jpg,sea
data/raw\sea\7429.jpg,sea
data/raw\street\9863.jpg,street
data/raw\street\9192.jpg,street
data/raw\forest\2172.jpg,forest
data/raw\street\8631.jpg,street
data/raw\mountain\3909.jpg,mountain
data/raw\glacier\17959.jpg,glacier
data/raw\glacier\15695.jpg,glacier
data/raw\forest\1462.jpg,forest
data/raw\street\8999.jpg,street
data/raw\sea\5242.jpg,sea
data/raw\street\9089.jpg,street
data/raw\glacier\12236.jpg,glacier
data/raw\street\16134.jpg,street
data/raw\sea\2194.jpg,sea
data/raw\street\8371.jpg,street
data/raw\glacier\16845.jpg,glacier
data/raw\buildings\17835.jpg,buildings
data/raw\buildings\18419.jpg,buildings
data/raw\forest\3871.jpg,forest
data/raw\street\6408.jpg,street
data/raw\street\8866.jpg,street
data/raw\street\8501.jpg,street
data/raw\buildings\12782.jpg,buildings
data/raw\buildings\18201.jpg,buildings
data/raw\glacier\15923.jpg,glacier
data/raw\glacier\19154.jpg,glacier
data/raw\forest\3507.jpg,forest
data/raw\sea\3158.jpg,sea
data/raw\forest\7694.jpg,forest
data/raw\glacier\17528.jpg,glacier
data/raw\forest\8707.jpg,forest
data/raw\mountain\6949.jpg,mountain
data/raw\mountain\3280.jpg,mountain
data/raw\street\9126.jpg,street
data/raw\forest\4582.jpg,forest
data/raw\glacier\13842.jpg,glacier
data/raw\glacier\11759.jpg,glacier
data/raw\sea\1256.jpg,sea
data/raw\mountain\3676.jpg,mountain
data/raw\sea\4798.jpg,sea
data/raw\glacier\17350.jpg,glacier
data/raw\sea\625.jpg,sea
data/raw\glacier\13722.jpg,glacier
data/raw\glacier\19216.jpg,glacier
data/raw\glacier\19121.jpg,glacier
data/raw\forest\3346.jpg,forest
data/raw\street\6019.jpg,street
data/raw\street\17117.jpg,street
data/raw\street\8611.jpg,street
data/raw\street\10392.jpg,street
data/raw\glacier\14286.jpg,glacier
data/raw\forest\2097.jpg,forest
data/raw\forest\5973.jpg,forest
data/raw\mountain\4228.jpg,mountain
data/raw\sea\4403.jpg,sea
data/raw\street\10573.jpg,street
data/raw\glacier\17257.jpg,glacier
data/raw\mountain\4951.jpg,mountain
data/raw\mountain\4189.jpg,mountain
data/raw\mountain\1446.jpg,mountain
data/raw\glacier\13940.jpg,glacier
data/raw\sea\2460.jpg,sea
data/raw\sea\2963.jpg,sea
data/raw\glacier\18138.jpg,glacier
data/raw\street\16769.jpg,street
data/raw\forest\4905.jpg,forest
data/raw\mountain\3437.jpg,mountain
data/raw\forest\6765.jpg,forest
data/raw\sea\7313.jpg,sea
data/raw\glacier\20018.jpg,glacier
data/raw\glacier\12919.jpg,glacier
data/raw\buildings\12393.jpg,buildings
data/raw\mountain\3936.jpg,mountain
data/raw\forest\558.jpg,forest
data/raw\glacier\14072.jpg,glacier
data/raw\buildings\18260.jpg,buildings
data/raw\forest\5109.jpg,forest
data/raw\buildings\15320.jpg,buildings
data/raw\forest\7886.jpg,forest
data/raw\street\14668.jpg,street
data/raw\mountain\6637.jpg,mountain
data/raw\glacier\15782.jpg,glacier
data/raw\mountain\2702.jpg,mountain
data/raw\mountain\3896.jpg,mountain
data/raw\forest\8950.jpg,forest
data/raw\street\8334.jpg,street
data/raw\mountain\2943.jpg,mountain
data/raw\sea\8605.jpg,sea
data/raw\buildings\17000.jpg,buildings
data/raw\sea\8014.jpg,sea
data/raw\mountain\7819.jpg,mountain
data/raw\street\16022.jpg,street
data/raw\buildings\12426.jpg,buildings
data/raw\glacier\16668.jpg,glacier
data/raw\mountain\914.jpg,mountain
data/raw\glacier\15299.jpg,glacier
data/raw\mountain\5790.jpg,mountain
data/raw\buildings\18793.jpg,buildings
data/raw\street\14643.jpg,street
data/raw\glacier\19058.jpg,glacier
data/raw\buildings\14035.jpg,buildings
data/raw\buildings\19228.jpg,buildings
data/raw\street\16198.jpg,street
data/raw\forest\2292.jpg,forest
data/raw\forest\8764.jpg,forest
data/raw\buildings\18056.jpg,buildings
data/raw\forest\6380.jpg,forest
data/raw\forest\8.jpg,forest
data/raw\street\9707.jpg,street
data/raw\sea\1043.jpg,sea
data/raw\forest\8600.jpg,forest
data/raw\glacier\17926.jpg,glacier
data/raw\buildings\18331.jpg,buildings
data/raw\glacier\13353.jpg,glacier
data/raw\street\10131.jpg,street
data/raw\mountain\6239.jpg,mountain
data/raw\sea\2669.jpg,sea
data/raw\forest\6669.jpg,forest
data/raw\sea\540.jpg,sea
data/raw\street\6158.jpg,street
data/raw\glacier\19834.jpg,glacier
data/raw\glacier\19926.jpg,glacier
data/raw\sea\427.jpg,sea
data/raw\buildings\15768.jpg,buildings
data/raw\street\15300.jpg,street
data/raw\forest\6153.jpg,forest
data/raw\mountain\3630.jpg,mountain
data/raw\glacier\18505.jpg,glacier
data/raw\forest\713.jpg,forest
data/raw\mountain\7841.jpg,mountain
data/raw\sea\4041.jpg,sea
data/raw\glacier\11829.jpg,glacier
data/raw\buildings\12391.jpg,buildings
data/raw\glacier\13242.jpg,glacier
data/raw\mountain\7152.jpg,mountain
data/raw\buildings\18655.jpg,buildings
data/raw\mountain\1029.jpg,mountain
data/raw\sea\21.jpg,sea
data/raw\buildings\18156.jpg,buildings
data/raw\street\9193.jpg,street
data/raw\street\5974.jpg,street
data/raw\sea\3881.jpg,sea
data/raw\glacier\15231.jpg,glacier
data/raw\forest\1188.jpg,forest
data/raw\glacier\16330.jpg,glacier
data/raw\sea\4810.jpg,sea
data/raw\mountain\7851.jpg,mountain
data/raw\buildings\14847.jpg,buildings
data/raw\glacier\13678.jpg,glacier
data/raw\forest\1747.jpg,forest
data/raw\mountain\6363.jpg,mountain
data/raw\glacier\17986.jpg,glacier
data/raw\mountain\5084.jpg,mountain
data/raw\forest\2900.jpg,forest
data/raw\buildings\15730.jpg,buildings
data/raw\sea\894.jpg,sea
data/raw\street\8871.jpg,street
data/raw\sea\6142.jpg,sea
data/raw\forest\2793.jpg,forest
data/raw\mountain\5294.jpg,mountain
data/raw\mountain\3692.jpg,mountain
data/raw\forest\7884.jpg,forest
data/raw\glacier\14336.jpg,glacier
data/raw\buildings\17516.jpg,buildings
data/raw\sea\2548.jpg,sea
data/raw\sea\5194.jpg,sea
data/raw\sea\5175.jpg,sea
data/raw\buildings\12744.jpg,buildings
data/raw\sea\2006.jpg,sea
data/raw\street\9581.jpg,street
data/raw\forest\3405.jpg,forest
